Tag,Species,census_range,n_censuses,K,max_obs,max_states_per_census,total_states,estimated_edges_unpruned,estimated_edges_pruned,estimated_fallback,fallback_reason,predicted_seconds,predicted_hours
253984,all_palm_tree_fern,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
253999,pterro,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
254200,poular,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
254224,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
254401,psycho,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
254404,acaldi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
254662,rinosy,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
254798,cappfr,"1,2,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255007,cupasy,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255118,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255288,all_fig,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255721,faraoc,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255793,hirttr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255926,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
255952,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256004,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256033,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256255,ingaco,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256395,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256859,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256862,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
256949,alchco,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
257083,micoar,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
257252,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
257286,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
257422,protpa,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
257554,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
257943,soroaf,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258025,all_trees_shrubs,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258180,cappfr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258318,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258320,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258538,tachve,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258591,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258592,mourmy,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258598,paligu,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258976,poular,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
258986,cordbi,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
259001,tet2pa,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
259240,alchco,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
259255,rinosy,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
259448,all_trees_shrubs,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260106,cordla,"1,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260256,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260356,laciag,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260426,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260611,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260792,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260824,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260828,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
260988,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261002,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261214,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261482,psycma,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261574,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261713,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261844,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261848,taline,"1,2,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261872,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261905,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261942,laetth,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
261966,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262432,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262568,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262680,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262687,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262733,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262875,ingaum,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
262986,hassfl,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263032,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263213,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263215,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263221,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263251,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263278,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263341,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263462,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263564,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263612,mourmy,"1,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
263622,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
264136,des2pa,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
264150,hybapr,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
264442,micone,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
264608,hybapr,"1,2,3",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
264626,all_trees_shrubs,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
264730,virose,"1,2",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265011,pipere,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265030,acalma,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265078,mourmy,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265091,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265146,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265189,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265217,crotbi,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265241,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265291,pipeae,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265343,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265462,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265471,cordal,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265479,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265486,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265601,virose,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265824,all_trees_shrubs,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
265949,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266050,micoaf,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266136,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266145,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266165,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266180,acaldi,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266226,all_trees_shrubs,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266375,tet2pa,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
266551,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267002,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267029,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267179,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267291,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267354,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267477,all_trees_shrubs,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
267499,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268028,cordbi,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268057,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268141,virose,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268150,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268207,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268260,guatdu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268299,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
268389,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269010,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269197,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269299,ingama,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269301,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269384,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269390,all_trees_shrubs,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269408,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269523,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269616,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269655,psycho,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
269755,pentma,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270239,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270248,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270254,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270256,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270339,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270519,pipere,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270524,alsebl,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270916,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
270937,eugega,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271013,hirttr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271048,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271239,faraoc,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271260,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271308,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271368,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271393,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271415,alsebl,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
271490,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272093,tachve,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272143,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272156,psycho,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272208,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272224,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272375,protpa,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272436,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272596,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
272682,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273029,psycho,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273149,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273276,alsebl,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273451,mourmy,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273547,tri2tu,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273712,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273741,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273747,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273755,cecrin,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273770,cecrin,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273803,psycho,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273818,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
273870,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274008,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274016,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274303,cordla,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274438,all_trees_shrubs,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274442,hirttr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274473,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274541,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274634,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274651,des2pa,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274677,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274755,psycho,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274756,alsebl,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274856,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
274902,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275147,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275223,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275495,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275624,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275629,acalma,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275708,micoar,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275863,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275983,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
275987,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276001,micoaf,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276037,ocotob,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276054,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276115,quaras,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276165,all_trees_shrubs,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276209,laciag,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276281,psycma,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276285,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276414,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276494,luehse,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276589,laciag,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276600,cappfr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276760,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276777,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276842,hybapr,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276849,faraoc,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
276941,paligu,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
277110,faraoc,"2,3,4",3,3,1,3,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
277181,crotbi,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
277235,hybapr,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
277282,psycg1,"2,3",2,3,2,6,9,18,,TRUE,anchor_ids_missing,0.0471210927455506,1.30891924293196e-05
